id,cabinet,party,pm,defector,party_id_source,data_source,description,comment,data_json
3488,1350,401,0,0,PRS,,,,
3489,1350,2587,0,0,PRDS,,,,
3490,1350,2585,0,0,RI,,,,
3491,1348,401,1,0,PRS,,,,
3492,1348,2594,0,0,RS,,,,
3493,1348,2585,0,0,RI,,,,
3494,1348,2587,0,0,PRDS,,,,
3495,1347,2587,1,0,AD,,,,
3496,1347,2594,0,0,RS,,,,
3497,1347,401,0,0,PRS,,,,
3498,1347,2585,0,0,RI,,,,
3499,1347,2581,0,0,FR,,,,
3500,1345,2594,1,0,RS,,,,
3501,1345,2587,0,0,AD,,,,
3502,1345,401,0,0,PRS,,,,
3503,1345,2585,0,0,RI,,,,
3504,1345,2581,0,0,FR,,,,
3505,1344,2587,1,0,AD,,,,
3506,1344,401,0,0,PRS,,,,
3507,1344,2581,0,0,FR,,,,
3508,1344,2594,0,0,RS,,,,
3509,1344,2585,0,0,RI,,,,
3510,1343,401,1,0,PRS,,,,
3511,1343,2594,0,0,RS,,,,
3512,1343,2587,0,0,AD,,,,
3513,1343,2585,0,0,RI,,,,
3514,1342,2587,1,0,AD,,,,
3515,1342,2594,0,0,RS,,,,
3516,1342,2583,0,0,PDP,,,,
3517,1342,2585,0,0,RI,,,,
3518,1342,2581,0,0,FR,,,,
3519,1342,401,0,0,PRS,,,,
3520,1341,401,1,0,PRS,,,,
3521,1341,2587,0,0,AD,,,,
3522,1341,2585,0,0,RI,,,,
3523,1341,2594,0,0,RS,,,,
3524,1340,2587,1,0,AD,,,,
3525,1340,2585,0,0,RI,,,,
3526,1340,2594,0,0,RS,,,,
3527,1340,401,0,0,PRS,,,,
3528,1340,2581,0,0,FR,,,,
3529,1340,2583,0,0,PDP,,,,
3530,1338,2587,1,0,AD,,,,
3531,1338,2585,0,0,RI,,,,
3532,1338,2581,0,0,FR,,,,
3533,1338,2583,0,0,PDP,,,,
3534,1337,401,1,0,PRS,,,,
3535,1337,2594,0,0,RS,,,,
3536,1337,2585,0,0,RI,,,,
3537,1337,2581,0,0,FR,,,,
3538,1336,2594,1,0,RS,,,,
3539,1336,401,0,0,PRS,,,,
3540,1336,2587,0,0,AD,,,,
3541,1336,2585,0,0,RI,,,,
3542,1335,401,1,0,PRS,,,,
3543,1335,2594,0,0,RS,,,,
3544,1335,2585,0,0,RI,,,,
3545,1334,401,1,0,PRS,,,,
3546,1334,2594,0,0,RS,,,,
3547,1335,2587,0,0,AD,,,,
3548,1334,2587,0,0,AD,,,,
3549,1334,2585,0,0,RI,,,,
3550,1333,401,1,0,PRS,,,,
3551,1333,2594,0,0,RS,,,,
3552,1333,2585,0,0,RI,,,,
3553,1333,2587,0,0,AD,,,,
3554,1332,401,1,0,PRRRS,,,,
3555,1332,2587,0,0,AD,,,,
3556,1332,2585,0,0,RI,,,,
3557,1332,2581,0,0,FR,,,,
3558,1331,401,1,0,PRRRS,,,,
3559,1331,2585,0,0,RI,,,,
3560,1331,2594,0,0,RS,,,,
3561,1331,2587,0,0,AD,,,,
3562,1330,2587,1,0,AD,,,,
3563,1330,401,0,0,PRS,,,,
3564,1330,2581,0,0,FR,,,,
3565,1330,2585,0,0,RI,,,,
3566,1329,2594,1,0,RS,,,,
3567,1329,401,0,0,PRS,,,,
3568,1329,2581,0,0,FR,,,,
3569,1329,2585,0,0,RI,,,,
3570,1328,947,1,0,SE,,,,
3571,1328,401,0,0,PRS,,,,
3572,1328,2587,0,0,AD,,,,
3573,1328,2581,0,0,FR,,,,
3574,1328,2585,0,0,RI,,,,
3575,1327,401,1,0,PRS,,,,
3576,1327,2587,0,0,AD,,,,
3577,1327,2585,0,0,RI,,,,
3578,1304,401,1,0,PRS,,,,
3579,1304,2587,0,0,AD,,,,
3580,1304,2585,0,0,RI,,,,
3581,1304,2583,0,0,PDP,,,,
3582,1337,2617,0,0,PSF,,,,
3583,1336,2617,0,0,PSF,,,,
3584,1335,2617,0,0,PSF,,,,
3585,1334,2617,0,0,PSF,,,,
3586,1333,2617,0,0,PSF,,,,
3587,1331,2618,0,0,PSdF,,,,
3588,1329,2618,0,0,PSdF,,,,
3589,1328,2618,0,0,PSdF,,,,
3590,1401,2594,1,0,RS,,,,
3591,1401,401,0,0,PRS,,,,
3592,1401,2581,0,0,FR,,,,
3593,1401,1539,0,0,SFIO,,,,
3594,1401,2587,0,0,PRD,,,,
3595,1401,2585,0,0,RI,,,,
3596,1346,2581,0,0,FR,,,,
3597,1346,401,0,0,PRS,,,,
3598,1346,2587,1,0,AD,,,,
3599,1346,2594,0,0,RS,,,,
3600,1346,2585,0,0,RI,,,,
3601,1410,2581,0,0,FR,,,,
3602,1410,401,0,0,PRS,,,,
3603,1410,2587,1,0,AD,,,,
3604,1410,2594,0,0,RS,,,,
3605,1410,2585,0,0,RI,,,,
3606,1303,401,1,0,PRS,,,,
3607,1303,2587,0,0,AD,,,,
3608,1303,2585,0,0,RI,,,,
3609,1303,2594,0,0,URS,,,,
3610,1304,2594,0,0,URS,,,,
3611,1302,2587,0,0,AD,,,,
3612,1302,401,1,0,PRS,,,,
3613,1302,2594,0,0,USR,,,,
3614,1302,2581,0,0,FR,,,,
3615,1411,2587,0,0,ARD,,,,
3616,1411,401,1,0,PRS,,,,
3617,1411,2590,0,0,SI,,,,
3618,1412,401,0,0,PRS,,,,
3619,1412,2587,0,0,ARD,,,,
3620,1412,2585,0,0,RI,,,,
3621,1412,2590,1,0,SI,,,,
3622,1413,401,1,0,PRS,,,,
3623,1413,2594,0,0,RS,,,,
3624,1413,2587,0,0,PRD,,,,
3625,1394,2587,0,0,PRD,,,,
3626,1396,2587,0,0,PRD,,,,
3627,1396,401,0,0,PRS,,,,
3628,1358,401,0,0,PRS,,,,
3629,1414,2581,0,0,FR,,,,
3630,1414,401,0,0,PRS,,,,
3631,1414,2587,1,0,AD,,,,
3632,1414,2585,0,0,RI,,,,
3633,1414,2583,0,0,PDP,,,,
3634,1415,2587,1,0,AD,,,,
3635,1415,401,0,0,PRS,,,,
3636,1415,1539,0,0,SFIO,,,,
3637,1415,2581,0,0,FR,,,,
3638,1415,2594,0,0,RS,,,,
3639,1415,2617,0,0,PSF,,,,
3640,1416,947,1,0,SE,,,,
3641,1416,401,0,0,PRS,,,,
3642,1416,1539,0,0,SFIO,,,,
3643,1416,2617,0,0,PSF,,,,
3644,1416,2594,0,0,USR,,,,
3645,1421,645,1,0,Popular Party,afp,,,
3647,1423,2440,1,0,Home Rule Party,,,,
3648,1424,2440,1,0,Home Rule Party,,,,
3649,1425,2561,1,0,Independence Party,,,,
3650,1426,2561,1,0,Independence Party,,,,
3651,1426,1455,0,0,Progressive Party,,,,
3653,1427,1342,1,0,Conservatives,,,,
3654,1428,1342,1,0,Conservative Party,,,,
3655,1429,1455,1,0,Progressive Party,,,,
3656,1430,1342,1,0,Conservative Party,,,,
3657,1431,1455,1,0,Progressive Party,,,,
3658,1431,1342,0,0,Independence Party,,,,
3659,1432,1455,1,0,Progressive Party,,,,
3660,1432,228,0,0,Social Democratic Party,,,,
3661,1433,228,0,0,Social Democratic Party,,,,
3662,1433,1455,1,0,Progressive Party,,,,
3663,1435,1455,1,0,Progressive Party,,,,
3664,1434,1342,1,0,Independence Party,,,,
3665,1436,1455,1,0,Progressive Party,,,,
3666,1436,1342,0,0,Independence Party,,,,
3667,1436,228,0,0,Social Democratic Party,,,,
3669,1438,2447,1,0,Sinn Féin (Pro-Treaty),,,,
3670,1439,2447,1,0, Cumann na nGaedheal,,,,
3671,1440,2447,1,0, Cumann na nGaedheal,,,,
3672,1441,280,1,0,Fianna Fáil,,,,
3673,1442,280,1,0,Fianna Fáil,,,,
3674,1443,280,1,0,Fianna Fáil,,,,
3675,1444,280,1,0,Fianna Fáil,,,,
3676,1445,280,1,0,Fianna Fáil,,,,
3677,1446,2447,1,0,Sinn Féin (Pro-Treaty),,,,
3678,1447,2527,1,0,Right,,,,
3679,1447,2453,0,0,Liberal Ligue,,,,
3680,1448,2527,1,0,Right,,,,
3681,1449,2450,1,0,Independent National Party,,,,
3682,1450,2527,1,0,Right,,,,
3683,1449,2456,0,0,Independent Left,,,,
3684,1451,2527,1,0,Right,,,,
3685,1451,2140,0,0,Liberals,,,,
3686,1452,2527,1,0,Right,,,,
3687,1452,2140,0,0,Liberals,,,,
3688,1453,2527,1,0,Party of the Right,,,,
3689,1453,2455,0,0,Radical Liberal Party,,,,
3690,1453,701,0,0,POS,,,,
3691,1454,701,0,0,POS,,,,
3692,1454,2527,1,0,PD,,,,
3693,1455,2527,1,0,Party of the Right,,,,
3694,1455,701,0,0,LSAP,,,,
3695,1456,26,0,0,FDP.Die Liberalen,swiss,,,
3696,1457,531,0,0,CVP,swiss,,,
3697,1458,26,0,0,FDP,swiss,,,
3698,1459,531,0,0,CVP,swiss,,,
3704,1463,458,0,0,LP,swiss,,,
3705,1464,26,0,0,FDP,swiss,,,
3706,1457,26,0,0,FDP,swiss,,,
3707,1456,531,0,0,CVP,swiss,,,
3708,1458,531,0,0,CVP,swiss,,,
3709,1459,26,0,0,FDP,swiss,,,
3711,1463,26,0,0,FDP,swiss,,,
3712,1464,531,0,0,CVP,swiss,,,
3713,1463,531,0,0,CVP,swiss,,,
3714,1464,458,0,0,LP,swiss,,,
3715,1465,26,0,0,FDP,swiss,,,
3716,1465,531,0,0,CVP,swiss,,,
3717,1466,368,1,0,Liberal Party,,,,
3718,1467,368,1,0,Liberal Party,,,,
3719,1468,368,1,0,Liberal Party,,,,
3720,1469,794,1,0,Unionist,,,,
3721,1474,1003,1,0,Labour Party,,,,
3722,1472,984,1,0,Nationalist Party,,,,
3723,1473,984,1,0,Nationalist Party,,,,
3724,1470,1003,1,0,Labour Party,,,,
3725,1471,984,1,0,Nationalist Party,,,,
3726,1475,585,0,0,Swedish People's Party,,,,
3727,1475,2434,1,0,Young Finnish Party,,,,
3728,1475,94,0,0,Agrarian League,,,,
3729,1476,647,1,0,V,,,,
3730,1477,729,1,0,Independent,,,,
3731,1478,534,1,0,Independent,nyt,,,
3732,1479,590,1,0,Hojre,,,,
3733,1480,1128,1,0,none,,,,
3734,1481,1128,1,0,none,,,,
3735,1482,1455,1,0,Progressive Party,afp,,,
3736,1482,1342,0,0,Conservative Party,afp,,,
3737,1483,220,1,0,Smer-SD,reuters,,,
3738,1483,1620,0,0,Most-Hid,reuters,,,
3739,1483,1072,0,0,SNS,reuters,,,
3740,1483,2624,0,0,Siet,reuters,,,
3741,1484,1393,1,0,Fine Gael,reuters,,,
3742,1485,973,1,0,Social Democrats (SPO),reuters,,,
3743,1485,1013,0,0,People's Party (OVP),reuters,,,
3744,1486,678,1,0,Likud,afp,,,
3745,1486,2410,0,0,Kulanu,afp,,,
3746,1486,1816,0,1,Yisrael Beytenu,reuters,Defense Minister Lieberman announced his resignation on 14 November 2018 over policies towards the Gaza ceasefire.,,
3747,1486,788,0,0,Shas,afp,,,
3748,1486,214,0,0,Jewish Home,afp,,,
3749,1487,901,1,0,AK Party,reuters,,,
3750,1488,2423,1,0,KATH,,,,
3751,1488,63,0,0,LIB,,,,
3752,1489,773,1,0,Conservative Party,reuters,,,
3753,1490,1411,1,0,Liberal,aap,,,
3754,1490,184,0,0,Nationals,aap,,,
3755,1491,220,1,0,Smer,reuters,,,
3756,1491,1072,0,0,SNS,reuters,,,
3757,1491,1620,0,0,Most,reuters,,,
3758,1492,1575,1,0,DISY,,,,
3759,1492,491,0,0,European Party,,,,
3760,1493,645,1,0,Popular Party,,,,
3761,1494,645,1,0, People's Party,reuters,,,
3762,1495,1137,1,0,Centre Party,afp,,,
3763,1495,1448,0,0,Social Democrat SDE,afp,,,
3764,1495,1597,0,0,IRL,afp,,,
3765,1496,191,1,0,Lithuanian Peasants and Greens Union,afp,,,
3766,1496,1277,0,1,Social Democrats.,delfi,"Lithuanian Social Democratic Party (LSDP) withdrew support on 22 September 2017 in a party council vote. A majority of MPs from the party kept supporting the cabinet, formed the Social Democratic Labour Party (LSDDP) and parliamentary group split on 19 October 2017.",,
3767,1497,1605,1,0,Liberal Party,reuters,,,
3768,1497,376,0,0,Liberal Alliance,reuters,,,
3769,1497,590,0,0,Conservative Party,reuters,,,
3770,1498,1539,1,0,Socialist party,reuters,,,
3771,1498,2813,0,0,Greens,reuters,,,
3772,1498,1492,0,0,Radical Left Party,reuters,,,
3773,1499,997,1,0,National Party,afp,,,
3774,1500,276,1,0,HDZ,reuters,,,
3775,1500,2615,0,0,Most,reuters,,,
3776,1501,382,1,0,PD,reuters,,,
3778,1501,2268,0,0,NCD,reuters,,,
3779,1501,226,0,0,Giampiero D'Alia,reuters,,,
3781,1502,1342,1,0,Independence Party,reuters,,,
3782,1502,2204,0,1,Bright Future,reuters,"Bright Future (BF) withdrew from the coalition over a ""breach of trust"".",,
3783,1502,2633,0,0,Reform Party,reuters,,,
3784,1503,1541,0,0,GERB,,,,
3785,1503,982,0,0,Socialist Party,ap,,,
3786,1503,423,0,0,SDS,,,,
3787,1505,1541,1,0,GERB,ap,,,
3788,1505,2211,0,0,United Patriots,ap,,,
3789,1504,1003,1,0,Labour,tom,,,
3790,1506,1409,1,0,VVD,afp,,,
3791,1506,742,0,0,PvDA,afp,,,
3792,1507,773,1,0,Conservatives,reuters,,,
3793,1508,658,1,0,LR,,,,
3794,1508,509,0,0,MoDem,,,,
3795,1508,1492,0,0,PRG,,,,
3796,1508,2643,0,0,REM,,,REM won presidential election and gained seats in succeeding parliament election.,"{""no_seats"": true}"
3797,1509,658,1,0,LR,,,,
3798,1509,1492,0,0,PRG,,,,
3799,1509,509,0,0,MoDem,,,,
3800,1509,2643,0,0,REM,,,,
3801,1510,94,1,0,Centre Party,yle,,,
3802,1510,2645,0,0,New Alternative,yle,,,
3803,1510,1118,0,0,National Coalition,yle,,,
3804,1511,1393,1,0,Fine Gael,gu,,,
3805,1512,1384,0,0,HNS,reuters,,,
3806,1512,276,1,0,HDZ,reuters,,,
3807,1513,2647,0,0,ALDE,reuters,,,
3808,1513,1120,1,0,PSD,reuters,,,
3809,1514,1120,1,0,PSD,reuters,,,
3810,1514,2647,0,0,ALDE,reuters,,,
3811,1040,2093,0,1,DIMAR,ejpr,,,
3812,1040,1338,0,0,PASOK,ejpr,,,
3813,1515,1727,1,0, CDU/CSU,reuters,,,
3814,1515,558,0,0,SPD,reuters,,,
3815,1516,1435,1,0,Conservative Party,local,,,
3816,1516,351,0,0,Progress Party,local,,,
3817,1517,1435,1,0,Conservative,local,,,
3818,1517,351,0,0,Progress Party,local,,,
3819,1517,647,0,0,Liberal,local,,,
3820,1518,878,1,0,Labour,rnz,,,
3823,1519,773,1,0,Conservative,,,,
3824,1519,1556,0,0,Labour,,,,
3825,1520,773,1,0,Conservative,,,,
3826,1520,1017,0,0,National Liberal Party,,,,
3827,1521,1013,1,0,Austrian People's Party,reuters,,,
3828,1521,50,0,0,Freedom Party,reuters,,,
3829,1522,2263,1,0,ANO,reuters,,,
3831,1524,1342,0,0,Independence Party,mbl,,,
3832,1524,210,1,0,Left-Green Movement,mbl,,,
3833,1524,1455,0,0,Progressive Party,mbl,,,
3834,1525,1193,1,0,LDP,kyodo,,,
3835,1525,837,0,0,Komeito,kyodo,,,
3836,1526,528,1,0,Law and Justice party,reuters,,,
3839,1527,1120,1,0,PSD,reuters,,,
3840,1527,2647,0,1,ALDE,reuters,Alliance of Liberals and Democrats (ALDE) withdrew from cabinet on 26 August 2019 after its leader did not become the sole pro-government candidate for the presidential election.,,
3841,1528,1727,1,0, CDU/CSU,reuters,,,
3842,1528,558,0,0,SPD,reuters,,,
3843,1529,220,1,0,Smer Party,reuters,,,
3844,1529,1072,0,0,Slovak National Party,reuters,,,
3845,1529,1620,0,0,Most-Hid party,reuters,,,
3846,1530,1409,1,0,VVD,dn,,,
3847,1530,235,0,0,cda,dn,,,
3848,1530,345,0,0,d66,dn,,,
3849,1530,1206,0,0,cu,dn,,,
3850,1531,921,1,0,Fidesz,dpa,,,
3851,1531,434,0,0,Christian Democratic People's Party ,dpa,,,
3852,1532,2155,0,0,5-Star Movement,reuters,,,
3853,1532,1436,0,1,League,reuters,Interior minister Matteo Salvini (LN) announced on 8 August 2019 to leave the coalition with Five Star Movement (M5S).,,
3854,1533,902,1,0,Socialist Party,reuters,,,
3856,1534,2263,1,0,ANO,reuters,,,
3857,1534,789,0,0,Social Democrats,reuters,,,
3858,1535,973,1,0,SDAP,chisols,,,
3859,1535,1013,0,0,CS,chisols,,,
3860,1536,973,1,0,SDAP,chisols,,,
3861,1536,1013,0,0,CS,chisols,,,
3862,1537,973,0,1,SDAP,chisols,,,
3863,1537,1013,1,0,CS,chisols,,,
3864,1537,2674,0,0,GV,chisols,The GDVP did not stand for election 1919 but was a merge of the German-National parties in the year 1920.,,
3865,1538,1013,1,0,CS,chisols,,,
3866,1539,1013,0,0,CS,chisols,,,
3867,1539,2674,0,1,GV,chisols,,,
3868,1540,1013,0,0,CS,chisols,,,
3869,1541,1013,1,0,CS,chisols,,,
3870,1541,2674,0,0,GV,chisols,,,
3871,1542,1013,1,0,CS,"aufo, chisols",,,
3872,1542,2674,0,0,GV,"aufo, chisols",,,
3873,1543,1013,1,0,CS,"aufo, chisols",,,
3874,1543,2674,0,0,GV,"aufo, chisols",,,
3875,1544,1013,1,0,CS,chisols,,,
3876,1544,2674,0,0,GV,chisols,,,
3877,1545,1013,1,0,CS,chisols,,,
3878,1545,2674,0,0,GV,chisols,,,
3879,1546,1013,1,0,cs,chisols,,,
3880,1546,2674,0,0,GV,chisols,,,
3881,1546,2681,0,0,L,chisols,,,
3882,1532,2001,1,0,independent,,,,
3883,1484,2622,0,0,Independent (Alliance),reuters,,,
3884,1511,2622,0,0,Independent (Alliance),,,,
3885,1547,1013,1,0,CS,chisols,,,
3886,1547,2674,0,0,GV,chisols,,,
3887,1547,2681,0,0,L,chisols,,,
3888,1548,1013,1,0,CS,chisols,,,
3889,1548,2674,0,0,GV,chisols,,,
3890,1548,2681,0,0,L,chisols,,,
3891,1549,1013,0,0,CS,chisols,,,
3892,1549,2674,0,0,GV,chisols,,,
3893,1549,2681,0,0,L,chisols,,,
3894,1550,1013,1,0,CS,chisols,,,
3895,1551,1013,1,0,CS,chisols,,,
3896,1551,2674,0,0,GV,chisols,,,
3897,1551,2681,0,0,L,chisols,,,
3898,1552,1013,1,0,CS,chisols,,,
3899,1552,2674,0,0,GV,chisols,,,
3900,1552,2681,0,0,L,chisols,,,
3901,1553,1013,1,0,CS,chisols,,,
3902,1553,2674,0,0,GV,chisols,,,
3903,1553,2681,0,0,L,chisols,,,
3904,1554,1013,1,0,CS,chisols,,,
3906,1554,2681,0,0,L,chisols,,,
3907,1554,2685,0,0,HB,chisols,,,
3908,1539,272,1,0,non-party,chisols,,,
3909,1540,272,1,0,non-party,chisols,,,
3910,1549,272,1,0,non-party,chisols,,,
3911,1555,2668,1,0,LMS,reuters,,,
3912,1555,706,0,0,SD - Rating,"mmc, reuters",,,
3913,1555,2333,0,0,SMC,"mmc, reuters",,,
3914,1555,2337,0,0,SAB,"mmc, reuters",,,
3915,1555,1587,0,0,SeSUS,"mmc, reuters",,,
3916,1490,154,0,0,Queensland Nationals,aap,,,
3918,1556,558,1,0,SPD,vs14,,,
3919,1556,2691,0,0,DDP,vs14,,,
3920,1556,137,0,0,Z,vs14,,,
3921,1557,558,1,0,SPD,vs14,,,
3922,1557,137,0,0,Z,vs14,,,
3923,1557,2697,0,0,BVP,vs14,,,
3924,1558,558,1,0,SPD,vs14,,,
3925,1558,2691,0,0,DDP,vs14,,,
3926,1558,137,0,0,Z,vs14,,,
3927,1558,2697,0,0,BVP,vs14,,,
3928,1559,558,1,0,SPD,vs14,,,
3929,1559,137,0,0,Z,vs14,,,
3930,1559,2691,0,0,DDP,vs14,,,
3931,1560,2691,0,0,DDP,vs14,,,
3932,1560,137,1,0,Z,vs14,,,
3933,1560,2693,0,1,DVP,vs14,,,
3934,1561,137,1,0,Z,vs14,,,
3935,1561,2691,0,0,DDP,vs14,,,
3936,1561,558,0,0,SPD,vs14,,,
3937,1562,558,0,0,SPD,vs14,,,
3938,1562,137,1,0,Z,vs14,,,
3939,1563,558,0,0,SPD,vs14,,,
3940,1563,137,1,0,Z,vs14,,,
3941,1563,2691,0,0,DDP,vs14,,,
3942,1564,558,0,1,SPD,vs14,,,
3943,1564,137,1,0,Z,vs14,,,
3944,1564,2691,0,0,DDP,vs14,,,
3945,1564,2701,0,0,BBB,vs14,,,
3946,1565,610,1,0,Independent,vs14,,,
3947,1565,2693,0,0,DVP,vs14,,,
3948,1565,2691,0,0,DDP,vs14,,,
3949,1565,137,0,0,Z,vs14,,,
3950,1565,2697,0,0,BVP,vs14,,,
3951,1566,2693,1,0,DVP,vs14,,,
3952,1566,558,0,1,SPD,vs14,,,
3953,1566,137,0,0,Z,vs14,,,
3954,1566,2691,0,0,DDP,vs14,,,
3955,1567,137,0,0,Z,vs14,,,
3956,1567,2693,1,0,DVP,vs14,,,
3957,1567,2691,0,0,DDP,vs14,,,
3958,1568,137,1,0,Z,vs14,,,
3959,1568,2691,0,0,DDP,vs14,,,
3960,1568,2693,0,0,DVP,vs14,,,
3961,1568,2697,0,1,BVP,vs14,,,
3962,1569,137,1,0,Z,vs14,,,
3963,1569,2691,0,0,DDP,vs14,,,
3964,1569,2693,0,0,DVP,vs14,,,
3965,1570,2691,0,0,DDP,vs14,,,
3966,1570,137,1,0,Z,vs14,,,
3967,1570,2693,0,0,DVP,vs14,,,
3968,1571,610,1,0,Independent,vs14,,,
3969,1571,137,0,0,Z,vs14,,,
3970,1571,2693,0,0,DVP,vs14,,,
3971,1571,2697,0,0,BVP,vs14,,,
3972,1571,2692,0,1,DNVP,vs14,,,
3973,1572,137,0,0,Z,vs14,,,
3974,1572,2693,0,0,DVP,vs14,,,
3975,1572,2697,0,0,BVP,vs14,,,
3976,1572,610,1,0,Independent,vs14,,,
3977,1573,137,0,0,Z,vs14,,,
3978,1573,610,1,0,Independent,vs14,,,
3979,1573,2691,0,0,DDP,vs14,,,
3980,1573,2693,0,0,DVP,vs14,,,
3981,1573,2697,0,0,BVP,vs14,,,
3982,1574,137,1,0,Z,vs14,,,
3983,1574,2691,0,0,DDP,vs14,,,
3984,1574,2697,0,0,BVP,vs14,,,
3985,1574,2693,0,0,DVP,vs14,,,
3986,1575,137,1,0,Z,vs14,,,
3987,1575,2697,0,0,BVP,vs14,,,
3988,1575,2693,0,0,DVP,vs14,,,
3989,1575,2692,0,0,DNVP,vs14,,,
3990,1576,558,1,0,SPD,vs14,,,
3991,1576,2691,0,0,DDP,vs14,,,
3992,1576,137,0,0,Z,vs14,,,
3993,1576,2697,0,0,BVP,vs14,,,
3994,1576,2693,0,0,DVP,vs14,,,
3995,1579,610,1,0,Independent,vs14,,,
3996,1579,2692,0,0,DNVP,vs14,,,
3997,1580,2692,0,0,DNVP,vs14,,,
3998,1580,610,1,0,Independent,vs14,,,
3999,1577,2692,0,0,DNVP,vs14,,,
4000,1577,2709,0,0,CNBL,vs14,,,
4001,1578,2695,1,0,NSDAP,vs14,,,
4002,1578,2692,0,0,DNVP,vs14,,,
4003,1577,610,1,0,Independent,vs14,,,
4004,1581,137,1,0,Z,vs14,,,
4005,1581,2691,0,0,DDP,vs14,,,
4006,1581,2697,0,0,BVP,vs14,,,
4007,1581,2693,0,0,DVP,vs14,,,
4008,1581,2698,0,0,WP,vs14,,,
4009,1581,2713,0,0,CNAG,vs14,,,
4010,1582,137,1,0,Z,vs14,,,
4011,1582,2691,0,0,DDP,vs14,,,
4012,1582,2697,0,0,BVP,vs14,,,
4013,1582,2693,0,0,DVP,vs14,,,
4014,1582,2698,0,0,WP,vs14,,,
4015,1582,2709,0,0,CNBL,vs14,,,
4016,1582,2700,0,0,CSVD,vs14,,,
4017,1583,2691,0,0,DDP,vs14,,,
4018,1583,137,1,0,Z,vs14,,,
4019,1583,2697,0,0,BVP,vs14,,,
4020,1583,2693,0,0,DVP,vs14,,,
4021,1583,2709,0,0,CNBL,vs14,,,
4022,1583,2700,0,0,CSVD,vs14,,,
4023,1584,2691,0,0,DDP,vs14,,,
4024,1584,137,1,0,Z,vs14,,,
4025,1584,2697,0,0,BVP,vs14,,,
4026,1584,2709,0,0,CNBL,vs14,,,
4027,1584,2700,0,0,CSVD,vs14,,,
4028,1585,1411,1,0,Liberal,reuters,,,
4029,1585,184,0,0,national party,reuters,,,
4030,1585,154,0,0,Liberal,reuters,,,
4031,1586,915,1,0,MR,reuters,,,
4033,1586,723,0,0,CD&V,reuters,,,
4034,1586,1110,0,0,Open VLD,reuters,,,
4035,1587,904,1,0,Social Democrat,reuters,,,
4036,1587,1154,0,0,the Greens,reuters,,,
4037,1588,967,1,0,Democratic Party,reuters,,,
4038,1588,701,0,0,Socialist Workers Party (LSAP),reuters,,,
4039,1588,310,0,0,Greens,reuters,,,
4040,1589,678,1,0,Likud,afp,,,
4041,1589,2410,0,0,Kulanu,afp,,,
4043,1589,788,0,0,Shas,afp,,,
4044,1589,214,0,0,Jewish Home,afp,,,
4045,1590,904,1,0,Social Democrat,reuters,,,
4046,1590,1154,0,0,the Greens,reuters,,,
4047,1591,466,1,0,Union of Greens and Farmers,reuters,,,
4048,1591,1666,0,0,The Unity,reuters,,,
4049,1591,521,0,0,National Alliance,reuters,,,
4051,1592,1666,1,0,New Unity,bbcm,,,
4052,1592,521,0,0,National Alliance,bbcm,,,
4053,1592,2717,0,0,New Consrvative Party (JKP),bbcm,,,
4054,1592,2715,0,0,KPV LV,bbcm,,,
4055,1592,2392,0,0,For Development/For,bbcm,,,
4056,1593,1592,1,0,Syriza,reuters,,,
4057,1594,1435,1,0,Conservative,local,,,
4058,1594,351,0,1,Progress Party,"local, reuters",Progress Party (FrP) withdrew on 20 January 2020 over a suspected Islamic State returnee.,,
4059,1594,647,0,0,Liberal,local,,,
4060,1594,1538,0,0,Christian Democrats,"dpa, reuters",,,
4061,1595,1137,1,0,Centre Party,bbcm,,,
4062,1595,417,0,0,Estonian Conservative People's Party.,bbcm,,,
4063,1595,1597,0,0,IRL,bbcm,,,
4064,1596,395,1,0,Social Democratic Party,valt,,,
4065,1596,94,0,1,Centre Party,valt,Centre Party (KESK) asked PM Rinne to step down over a national strike.,,
4066,1596,1062,0,0,Greens,valt,,,
4067,1596,1292,0,0,Left Alliance,valt,,,
4068,1596,585,0,0,Swedish People's Party of Finland,valt,,,
4069,1597,47,1,0,New Democracy party,reuters,,,
4070,1598,1629,1,0,Social Democrats,reuters,,,
4071,1599,773,1,0,Conservative,reuters,,,
4072,1601,902,1,0,Socialist Party,reuters,,,
4074,1602,678,1,0,Likud,afp,,,
4075,1602,2410,0,0,Kulanu,afp,,,
4076,1602,788,0,0,Shas,afp,,,
4077,1602,214,0,0,Jewish Home,afp,,,
4078,1603,2001,1,0,independent,,,,
4079,1603,2155,0,0,5-Star Movement,reuters,,,
4080,1603,382,0,0,Democratic Party (PD),reuters,,,
4081,1600,272,1,0,Brigitte Bierlein,reuters,,,
4082,1134,1816,0,0,Likud Yisrael Beitenu,knesset,Israel is Our Home (Yisrael Beiteinu) split from parliamentary group with The Consolidation (Likud) and formed an own group on 9 July 2014.,,
4083,1155,1816,0,0,Likud Yisrael Beitenu,knesset,,,
4084,1486,1303,0,0,UTJ,,,,
4085,1604,419,1,0,FSN,,,,
4086,1605,902,1,0,Socialists,reuters,,,
4088,1605,2724,0,0,Unidas Podemos,reuters,,,
4090,1605,2606,0,0,leader of the Catalonia region,reuters,,,
4091,1605,2604,0,0,catalan nationalists,reuters,,,
4092,1606,773,1,0,Conservatives,reuters,,,
4093,1607,395,1,0,Social Democratic Party,valt,,,
4094,1607,94,0,0,Centre Party,valt,,,
4095,1607,1062,0,0,Greens,valt,,,
